pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag,leverage,is_short,open_timestamp,close_timestamp,orders,funding_fees,weekday,close_dt,date
BNB/USDT:USDT,1995.8321,1995.8321,1.79,2025-10-30 08:15:00+00:00,2025-10-30 08:30:00+00:00,1114.99,1113.56,0.0005,0.0005,15,-0.002280741081310931,-4.55425225,exit_long,0.0,-1.0,0.0,-1.0,1113.08,1116.0,False,long,1.0,False,1761812100000,1761813000000,"[{'amount': 1.79, 'safe_price': 1114.99, 'ft_order_side': 'buy', 'order_filled_timestamp': 1761812100000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 1996.83001605}, {'amount': 1.79, 'safe_price': 1113.56, 'ft_order_side': 'sell', 'order_filled_timestamp': 1761813000000, 'ft_is_entry': False, 'ft_order_tag': 'exit_long', 'cost': 1994.2690361999996}]",0.0,3,2025-10-30 08:30:00+00:00,2025-10-30 08:30:00+00:00
SOL/USDT:USDT,1998.486,1998.486,10.2,2025-10-30 07:45:00+00:00,2025-10-30 09:15:00+00:00,195.93,192.74255,0.0005,0.0005,90,0.015304336102789994,30.57020869,trailing_stop_loss,391.86,-1.0,192.74255,-0.001,192.55,196.12,False,short,1.0,True,1761810300000,1761815700000,"[{'amount': 10.2, 'safe_price': 195.93, 'ft_order_side': 'sell', 'order_filled_timestamp': 1761810300000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 1999.4852429999999}, {'amount': 10.2, 'safe_price': 192.74255, 'ft_order_side': 'buy', 'order_filled_timestamp': 1761815700000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 1966.9569970049997}]",0.04044869930214851,3,2025-10-30 09:15:00+00:00,2025-10-30 09:15:00+00:00
BNB/USDT:USDT,1993.2724,1993.2724,1.79,2025-10-30 08:30:00+00:00,2025-10-30 12:30:00+00:00,1113.56,1094.0929999999998,0.0005,0.0005,240,0.0164987604463474,32.87008057,trailing_stop_loss,2227.12,-1.0,1094.0929999999998,-0.001,1093.0,1129.87,False,short,1.0,True,1761813000000,1761827400000,"[{'amount': 1.79, 'safe_price': 1113.56, 'ft_order_side': 'sell', 'order_filled_timestamp': 1761813000000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 1994.2690361999996}, {'amount': 1.79, 'safe_price': 1094.0929999999998, 'ft_order_side': 'buy', 'order_filled_timestamp': 1761827400000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 1959.4056832349995}]",0.0,3,2025-10-30 12:30:00+00:00,2025-10-30 12:30:00+00:00
LINK/USDT:USDT,1999.97615,1999.97615,110.71,2025-10-30 09:15:00+00:00,2025-10-30 12:30:00+00:00,18.065,17.443,0.0005,0.0005,195,-0.035396306828595105,-70.82716534,exit_long,0.0,-1.0,0.0,-1.0,17.257,18.121,False,long,1.0,False,1761815700000,1761827400000,"[{'amount': 110.71, 'safe_price': 18.065, 'ft_order_side': 'buy', 'order_filled_timestamp': 1761815700000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 2000.9761380749999}, {'amount': 110.71, 'safe_price': 17.443, 'ft_order_side': 'sell', 'order_filled_timestamp': 1761827400000, 'ft_is_entry': False, 'ft_order_tag': 'exit_long', 'cost': 1932.080087265}]",0.0,3,2025-10-30 12:30:00+00:00,2025-10-30 12:30:00+00:00
LINK/USDT:USDT,1999.83995,1999.83995,114.65,2025-10-30 12:30:00+00:00,2025-10-30 13:00:00+00:00,17.443,17.375,0.0005,0.0005,30,0.002901812082444364,5.80025815,exit_short,34.886,-1.0,34.886,-1.0,17.257,17.581,False,short,1.0,True,1761827400000,1761829200000,"[{'amount': 114.65, 'safe_price': 17.443, 'ft_order_side': 'sell', 'order_filled_timestamp': 1761827400000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 2000.839869975}, {'amount': 114.65, 'safe_price': 17.375, 'ft_order_side': 'buy', 'order_filled_timestamp': 1761829200000, 'ft_is_entry': False, 'ft_order_tag': 'exit_short', 'cost': 1993.039771875}]",0.0,3,2025-10-30 13:00:00+00:00,2025-10-30 13:00:00+00:00
LINK/USDT:USDT,1999.8625,1999.8625,115.1,2025-10-30 13:00:00+00:00,2025-10-30 14:00:00+00:00,17.375,17.12,0.0005,0.0005,60,-0.015661090318150276,-31.33568725,exit_long,0.0,-1.0,0.0,-1.0,17.103,17.478,False,long,1.0,False,1761829200000,1761832800000,"[{'amount': 115.1, 'safe_price': 17.375, 'ft_order_side': 'buy', 'order_filled_timestamp': 1761829200000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 2000.8624312499999}, {'amount': 115.1, 'safe_price': 17.12, 'ft_order_side': 'sell', 'order_filled_timestamp': 1761832800000, 'ft_is_entry': False, 'ft_order_tag': 'exit_long', 'cost': 1971.4972559999999}]",0.0,3,2025-10-30 14:00:00+00:00,2025-10-30 14:00:00+00:00
LINK/USDT:USDT,1999.9584,1999.9584,116.82,2025-10-30 14:00:00+00:00,2025-10-30 14:15:00+00:00,17.12,17.212,0.0005,0.0005,15,-0.006379708545861716,-12.75277212,exit_short,34.24,-1.0,34.24,-1.0,16.928,17.258,False,short,1.0,True,1761832800000,1761833700000,"[{'amount': 116.82, 'safe_price': 17.12, 'ft_order_side': 'sell', 'order_filled_timestamp': 1761832800000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 2000.9583791999999}, {'amount': 116.82, 'safe_price': 17.212, 'ft_order_side': 'buy', 'order_filled_timestamp': 1761833700000, 'ft_is_entry': False, 'ft_order_tag': 'exit_short', 'cost': 2011.7111929199998}]",0.0,3,2025-10-30 14:15:00+00:00,2025-10-30 14:15:00+00:00
SOL/USDT:USDT,1998.562,1998.562,10.58,2025-10-30 12:30:00+00:00,2025-10-30 14:45:00+00:00,188.9,187.3,0.0005,0.0005,135,-0.009461124387515084,-18.918098,exit_long,0.0,-1.0,0.0,-1.0,184.3,189.82,False,long,1.0,False,1761827400000,1761835500000,"[{'amount': 10.58, 'safe_price': 188.9, 'ft_order_side': 'buy', 'order_filled_timestamp': 1761827400000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 1999.561281}, {'amount': 10.58, 'safe_price': 187.3, 'ft_order_side': 'sell', 'order_filled_timestamp': 1761835500000, 'ft_is_entry': False, 'ft_order_tag': 'exit_long', 'cost': 1982.6248170000001}]",0.0,3,2025-10-30 14:45:00+00:00,2025-10-30 14:45:00+00:00
SOL/USDT:USDT,1998.491,1998.491,10.67,2025-10-30 14:45:00+00:00,2025-10-30 15:15:00+00:00,187.3,186.46,0.0005,0.0005,30,0.0034887705465119104,6.9687904,exit_short,374.6,-1.0,374.6,-1.0,185.6,187.73,False,short,1.0,True,1761835500000,1761837300000,"[{'amount': 10.67, 'safe_price': 187.3, 'ft_order_side': 'sell', 'order_filled_timestamp': 1761835500000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 1999.4902455000001}, {'amount': 10.67, 'safe_price': 186.46, 'ft_order_side': 'buy', 'order_filled_timestamp': 1761837300000, 'ft_is_entry': False, 'ft_order_tag': 'exit_short', 'cost': 1990.5229640999999}]",0.0,3,2025-10-30 15:15:00+00:00,2025-10-30 15:15:00+00:00
SOL/USDT:USDT,1998.8512,1998.8512,10.72,2025-10-30 15:15:00+00:00,2025-10-30 22:30:00+00:00,186.46,182.7,0.0005,0.0005,435,-0.020977999098014233,-41.95286462,exit_long,0.0,-1.0,0.0,-1.0,178.5,186.8,False,long,1.0,False,1761837300000,1761863400000,"[{'amount': 10.72, 'safe_price': 186.46, 'ft_order_side': 'buy', 'order_filled_timestamp': 1761837300000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 1999.8506256000003}, {'amount': 10.72, 'safe_price': 182.7, 'ft_order_side': 'sell', 'order_filled_timestamp': 1761863400000, 'ft_is_entry': False, 'ft_order_tag': 'exit_long', 'cost': 1959.523272}]",0.3330329843475999,3,2025-10-30 22:30:00+00:00,2025-10-30 22:30:00+00:00
ADA/USDT:USDT,1999.8728,1999.8728,3064.0,2025-10-29 18:30:00+00:00,2025-10-31 00:15:00+00:00,0.6527,0.6026,0.0005,0.0005,1785,-0.07759996784671065,-155.26766001,exit_long,0.0,-1.0,0.0,-1.0,0.5859,0.6599,False,long,1.0,False,1761762600000,1761869700000,"[{'amount': 3064.0, 'safe_price': 0.6527000000000001, 'ft_order_side': 'buy', 'order_filled_timestamp': 1761762600000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 2000.8727364}, {'amount': 3064.0, 'safe_price': 0.6026, 'ft_order_side': 'sell', 'order_filled_timestamp': 1761869700000, 'ft_is_entry': False, 'ft_order_tag': 'exit_long', 'cost': 1847.2895832}]",0.16185958855020804,4,2025-10-31 00:15:00+00:00,2025-10-31 00:15:00+00:00
ADA/USDT:USDT,1999.4268,1999.4268,3318.0,2025-10-31 00:15:00+00:00,2025-10-31 01:15:00+00:00,0.6026,0.6099,0.0005,0.0005,60,-0.013126792403835505,-26.2329375,exit_short,1.2052,-1.0,1.2052,-1.0,0.5998,0.6113000000000001,False,short,1.0,True,1761869700000,1761873300000,"[{'amount': 3318.0, 'safe_price': 0.6026, 'ft_order_side': 'sell', 'order_filled_timestamp': 1761869700000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 2000.4265134}, {'amount': 3318.0, 'safe_price': 0.6099, 'ft_order_side': 'buy', 'order_filled_timestamp': 1761873300000, 'ft_is_entry': False, 'ft_order_tag': 'exit_short', 'cost': 2024.6600240999999}]",0.0,4,2025-10-31 01:15:00+00:00,2025-10-31 01:15:00+00:00
ADA/USDT:USDT,1999.8621,1999.8621,3279.0,2025-10-31 01:15:00+00:00,2025-10-31 03:15:00+00:00,0.6099,0.6086,0.0005,0.0005,120,-0.003128866784840077,-6.26043075,exit_long,0.0,-1.0,0.0,-1.0,0.6046,0.6113000000000001,False,long,1.0,False,1761873300000,1761880500000,"[{'amount': 3279.0, 'safe_price': 0.6099, 'ft_order_side': 'buy', 'order_filled_timestamp': 1761873300000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 2000.86203105}, {'amount': 3279.0, 'safe_price': 0.6086, 'ft_order_side': 'sell', 'order_filled_timestamp': 1761880500000, 'ft_is_entry': False, 'ft_order_tag': 'exit_long', 'cost': 1996.5971997}]",0.0,4,2025-10-31 03:15:00+00:00,2025-10-31 03:15:00+00:00
LINK/USDT:USDT,1999.86228,1999.86228,116.19,2025-10-30 14:15:00+00:00,2025-10-31 04:45:00+00:00,17.212,17.225,0.0005,0.0005,870,4.540398109085156e-05,0.09084711,roi,0.0,-1.0,0.0,-1.0,16.311,17.225,False,long,1.0,False,1761833700000,1761885900000,"[{'amount': 116.19, 'safe_price': 17.212, 'ft_order_side': 'buy', 'order_filled_timestamp': 1761833700000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 2000.8622111399998}, {'amount': 116.19, 'safe_price': 17.225, 'ft_order_side': 'sell', 'order_filled_timestamp': 1761885900000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 2002.3734363750002}]",0.5809946258608162,4,2025-10-31 04:45:00+00:00,2025-10-31 04:45:00+00:00
ADA/USDT:USDT,1999.8596,1999.8596,3286.0,2025-10-31 03:15:00+00:00,2025-10-31 06:15:00+00:00,0.6086,0.6112000000000001,0.0005,0.0005,180,-0.005276874388558065,-10.5477314,exit_short,1.2172,-1.0,1.2172,-1.0,0.6063000000000001,0.6152000000000001,False,short,1.0,True,1761880500000,1761891300000,"[{'amount': 3286.0, 'safe_price': 0.6086, 'ft_order_side': 'sell', 'order_filled_timestamp': 1761880500000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 2000.8595297999998}, {'amount': 3286.0, 'safe_price': 0.6112000000000001, 'ft_order_side': 'buy', 'order_filled_timestamp': 1761891300000, 'ft_is_entry': False, 'ft_order_tag': 'exit_short', 'cost': 2009.4074016000002}]",0.0,4,2025-10-31 06:15:00+00:00,2025-10-31 06:15:00+00:00
ADA/USDT:USDT,1999.8464,1999.8464,3272.0,2025-10-31 06:15:00+00:00,2025-10-31 12:30:00+00:00,0.6112,0.6173000000000001,0.0005,0.0005,375,0.009011447361516182,18.03052132,exit_long,0.0,-1.0,0.0,-1.0,0.6077,0.6199,False,long,1.0,False,1761891300000,1761913800000,"[{'amount': 3272.0, 'safe_price': 0.6112000000000001, 'ft_order_side': 'buy', 'order_filled_timestamp': 1761891300000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 2000.8463232000001}, {'amount': 3272.0, 'safe_price': 0.6173000000000001, 'ft_order_side': 'sell', 'order_filled_timestamp': 1761913800000, 'ft_is_entry': False, 'ft_order_tag': 'exit_long', 'cost': 2020.8155028}]",0.081147324344,4,2025-10-31 12:30:00+00:00,2025-10-31 12:30:00+00:00
ADA/USDT:USDT,1999.4347,1999.4347,3239.0,2025-10-31 12:30:00+00:00,2025-10-31 12:45:00+00:00,0.6173,0.6148,0.0005,0.0005,15,0.003053446373275735,6.10211405,exit_short,1.2346,-1.0,1.2346,-1.0,0.6111,0.6188,False,short,1.0,True,1761913800000,1761914700000,"[{'amount': 3239.0, 'safe_price': 0.6173000000000001, 'ft_order_side': 'sell', 'order_filled_timestamp': 1761913800000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 2000.43441735}, {'amount': 3239.0, 'safe_price': 0.6148, 'ft_order_side': 'buy', 'order_filled_timestamp': 1761914700000, 'ft_is_entry': False, 'ft_order_tag': 'exit_short', 'cost': 1992.3328685999998}]",0.0,4,2025-10-31 12:45:00+00:00,2025-10-31 12:45:00+00:00
SOL/USDT:USDT,1999.0215,1999.0215,10.71,2025-10-31 04:45:00+00:00,2025-10-31 14:45:00+00:00,186.65,187.98,0.0005,0.0005,600,0.0061936342435496596,12.38739862,roi,189.24057000000002,-1.0,189.24057000000002,-0.001,184.44,189.43,False,long,1.0,False,1761885900000,1761921900000,"[{'amount': 10.71, 'safe_price': 186.65, 'ft_order_side': 'buy', 'order_filled_timestamp': 1761885900000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 2000.0210107500002}, {'amount': 10.71, 'safe_price': 187.98, 'ft_order_side': 'sell', 'order_filled_timestamp': 1761921900000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 2014.2724329}]",0.149242274559,4,2025-10-31 14:45:00+00:00,2025-10-31 14:45:00+00:00
BNB/USDT:USDT,1992.9776,1992.9776,1.84,2025-10-31 14:45:00+00:00,2025-10-31 15:15:00+00:00,1083.14,1088.6,0.0005,0.0005,30,-0.0060464432781414616,-12.0444008,exit_short,2166.28,-1.0,2166.28,-1.0,1081.86,1090.4,False,short,1.0,True,1761921900000,1761923700000,"[{'amount': 1.84, 'safe_price': 1083.14, 'ft_order_side': 'sell', 'order_filled_timestamp': 1761921900000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 1993.9740888000001}, {'amount': 1.84, 'safe_price': 1088.6, 'ft_order_side': 'buy', 'order_filled_timestamp': 1761923700000, 'ft_is_entry': False, 'ft_order_tag': 'exit_short', 'cost': 2004.0255119999997}]",0.0,4,2025-10-31 15:15:00+00:00,2025-10-31 15:15:00+00:00
BNB/USDT:USDT,1992.138,1992.138,1.83,2025-10-31 15:15:00+00:00,2025-10-31 16:30:00+00:00,1088.6,1082.7,0.0005,0.0005,75,-0.006413888407624224,-12.7837395,exit_long,0.0,-1.0,0.0,-1.0,1080.12,1088.99,False,long,1.0,False,1761923700000,1761928200000,"[{'amount': 1.83, 'safe_price': 1088.6, 'ft_order_side': 'buy', 'order_filled_timestamp': 1761923700000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 1993.1340689999997}, {'amount': 1.83, 'safe_price': 1082.7, 'ft_order_side': 'sell', 'order_filled_timestamp': 1761928200000, 'ft_is_entry': False, 'ft_order_tag': 'exit_long', 'cost': 1982.3316705}]",0.0,4,2025-10-31 16:30:00+00:00,2025-10-31 16:30:00+00:00
BNB/USDT:USDT,1992.168,1992.168,1.84,2025-10-31 16:30:00+00:00,2025-10-31 19:45:00+00:00,1082.7,1088.23,0.0005,0.0005,195,-0.006113211773523226,-12.1724556,exit_short,2165.4,-1.0,2165.4,-1.0,1071.1,1091.38,False,short,1.0,True,1761928200000,1761939900000,"[{'amount': 1.84, 'safe_price': 1082.7, 'ft_order_side': 'sell', 'order_filled_timestamp': 1761928200000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 1993.164084}, {'amount': 1.84, 'safe_price': 1088.23, 'ft_order_side': 'buy', 'order_filled_timestamp': 1761939900000, 'ft_is_entry': False, 'ft_order_tag': 'exit_short', 'cost': 2003.3443716}]",0.0,4,2025-10-31 19:45:00+00:00,2025-10-31 19:45:00+00:00
BNB/USDT:USDT,1991.4609,1991.4609,1.83,2025-10-31 19:45:00+00:00,2025-10-31 21:15:00+00:00,1088.23,1083.5,0.0005,0.0005,90,-0.005341663546069885,-10.64303295,exit_long,0.0,-1.0,0.0,-1.0,1083.2,1091.38,False,long,1.0,False,1761939900000,1761945300000,"[{'amount': 1.83, 'safe_price': 1088.23, 'ft_order_side': 'buy', 'order_filled_timestamp': 1761939900000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 1992.45663045}, {'amount': 1.83, 'safe_price': 1083.5, 'ft_order_side': 'sell', 'order_filled_timestamp': 1761945300000, 'ft_is_entry': False, 'ft_order_tag': 'exit_long', 'cost': 1983.7964024999999}]",0.0,4,2025-10-31 21:15:00+00:00,2025-10-31 21:15:00+00:00
BNB/USDT:USDT,1993.64,1993.64,1.84,2025-10-31 21:15:00+00:00,2025-10-31 23:00:00+00:00,1083.5,1088.06,0.0005,0.0005,105,-0.0052132942336419715,-10.3882352,exit_short,2167.0,-1.0,2167.0,-1.0,1083.28,1089.0,False,short,1.0,True,1761945300000,1761951600000,"[{'amount': 1.84, 'safe_price': 1083.5, 'ft_order_side': 'sell', 'order_filled_timestamp': 1761945300000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 1994.63682}, {'amount': 1.84, 'safe_price': 1088.06, 'ft_order_side': 'buy', 'order_filled_timestamp': 1761951600000, 'ft_is_entry': False, 'ft_order_tag': 'exit_short', 'cost': 2003.0314152}]",0.0,4,2025-10-31 23:00:00+00:00,2025-10-31 23:00:00+00:00
BNB/USDT:USDT,1991.1498,1991.1498,1.83,2025-10-31 23:00:00+00:00,2025-10-31 23:15:00+00:00,1088.06,1087.39,0.0005,0.0005,15,-0.0016146596480999616,-3.21663675,exit_long,0.0,-1.0,0.0,-1.0,1087.19,1089.15,False,long,1.0,False,1761951600000,1761952500000,"[{'amount': 1.83, 'safe_price': 1088.06, 'ft_order_side': 'buy', 'order_filled_timestamp': 1761951600000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 1992.1453748999998}, {'amount': 1.83, 'safe_price': 1087.39, 'ft_order_side': 'sell', 'order_filled_timestamp': 1761952500000, 'ft_is_entry': False, 'ft_order_tag': 'exit_long', 'cost': 1990.9186618500003}]",0.0,4,2025-10-31 23:15:00+00:00,2025-10-31 23:15:00+00:00
BNB/USDT:USDT,1989.9237,1989.9237,1.83,2025-10-31 23:15:00+00:00,2025-10-31 23:30:00+00:00,1087.39,1088.83,0.0005,0.0005,15,-0.002326097064846717,-4.6264413,exit_short,2174.78,-1.0,2174.78,-1.0,1087.28,1090.0,False,short,1.0,True,1761952500000,1761953400000,"[{'amount': 1.83, 'safe_price': 1087.39, 'ft_order_side': 'sell', 'order_filled_timestamp': 1761952500000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 1990.9186618500003}, {'amount': 1.83, 'safe_price': 1088.83, 'ft_order_side': 'buy', 'order_filled_timestamp': 1761953400000, 'ft_is_entry': False, 'ft_order_tag': 'exit_short', 'cost': 1993.55517945}]",0.0,4,2025-10-31 23:30:00+00:00,2025-10-31 23:30:00+00:00
BNB/USDT:USDT,1992.5589,1992.5589,1.83,2025-10-31 23:30:00+00:00,2025-11-01 00:00:00+00:00,1088.83,1088.12,0.0005,0.0005,30,-0.001559886183264783,-3.10971918,exit_long,0.0,-1.0,0.0,-1.0,1086.19,1090.0,False,long,1.0,False,1761953400000,1761955200000,"[{'amount': 1.83, 'safe_price': 1088.83, 'ft_order_side': 'buy', 'order_filled_timestamp': 1761953400000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 1993.55517945}, {'amount': 1.83, 'safe_price': 1088.12, 'ft_order_side': 'sell', 'order_filled_timestamp': 1761955200000, 'ft_is_entry': False, 'ft_order_tag': 'exit_long', 'cost': 1992.2552297999998}]",0.18149007139200002,5,2025-11-01 00:00:00+00:00,2025-11-01 00:00:00+00:00
BNB/USDT:USDT,1991.2596,1991.2596,1.83,2025-11-01 00:00:00+00:00,2025-11-01 01:00:00+00:00,1088.12,1091.7,0.0005,0.0005,60,-0.0043850592186135936,-8.72742537,exit_short,2176.24,-1.0,2176.24,-1.0,1085.07,1093.53,False,short,1.0,True,1761955200000,1761958800000,"[{'amount': 1.83, 'safe_price': 1088.12, 'ft_order_side': 'sell', 'order_filled_timestamp': 1761955200000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 1992.2552297999998}, {'amount': 1.83, 'safe_price': 1091.7, 'ft_order_side': 'buy', 'order_filled_timestamp': 1761958800000, 'ft_is_entry': False, 'ft_order_tag': 'exit_short', 'cost': 1998.8099055}]",-0.18149007139200002,5,2025-11-01 01:00:00+00:00,2025-11-01 01:00:00+00:00
BNB/USDT:USDT,1997.811,1997.811,1.83,2025-11-01 01:00:00+00:00,2025-11-01 02:00:00+00:00,1091.7,1085.26,0.0005,0.0005,60,-0.006892660658770185,-13.7771184,exit_long,0.0,-1.0,0.0,-1.0,1081.46,1093.53,False,long,1.0,False,1761958800000,1761962400000,"[{'amount': 1.83, 'safe_price': 1091.7, 'ft_order_side': 'buy', 'order_filled_timestamp': 1761958800000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 1998.8099055}, {'amount': 1.83, 'safe_price': 1085.26, 'ft_order_side': 'sell', 'order_filled_timestamp': 1761962400000, 'ft_is_entry': False, 'ft_order_tag': 'exit_long', 'cost': 1987.0188129}]",0.0,5,2025-11-01 02:00:00+00:00,2025-11-01 02:00:00+00:00
BNB/USDT:USDT,1996.8784,1996.8784,1.84,2025-11-01 02:00:00+00:00,2025-11-01 03:45:00+00:00,1085.26,1089.4,0.0005,0.0005,105,-0.0048190709806739795,-9.6182872,exit_short,2170.52,-1.0,2170.52,-1.0,1081.46,1090.21,False,short,1.0,True,1761962400000,1761968700000,"[{'amount': 1.84, 'safe_price': 1085.26, 'ft_order_side': 'sell', 'order_filled_timestamp': 1761962400000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 1997.8768392}, {'amount': 1.84, 'safe_price': 1089.4, 'ft_order_side': 'buy', 'order_filled_timestamp': 1761968700000, 'ft_is_entry': False, 'ft_order_tag': 'exit_short', 'cost': 2005.498248}]",0.0,5,2025-11-01 03:45:00+00:00,2025-11-01 03:45:00+00:00
ADA/USDT:USDT,1999.9444,1999.9444,3253.0,2025-10-31 12:45:00+00:00,2025-11-01 05:00:00+00:00,0.6148,0.6116,0.0005,0.0005,975,-0.006275327532566175,-12.55658131,exit_long,0.0,-1.0,0.0,-1.0,0.5974,0.6196,False,long,1.0,False,1761914700000,1761973200000,"[{'amount': 3253.0, 'safe_price': 0.6148, 'ft_order_side': 'buy', 'order_filled_timestamp': 1761914700000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 2000.9443722}, {'amount': 3253.0, 'safe_price': 0.6116, 'ft_order_side': 'sell', 'order_filled_timestamp': 1761973200000, 'ft_is_entry': False, 'ft_order_tag': 'exit_long', 'cost': 1990.5295674000001}]",-0.1522417103584962,5,2025-11-01 05:00:00+00:00,2025-11-01 05:00:00+00:00
ADA/USDT:USDT,1999.932,1999.932,3270.0,2025-11-01 05:00:00+00:00,2025-11-01 05:15:00+00:00,0.6116,0.6096,0.0005,0.0005,15,0.002272882680712495,4.543338,exit_short,1.2232,-1.0,1.2232,-1.0,0.6088,0.6121,False,short,1.0,True,1761973200000,1761974100000,"[{'amount': 3270.0, 'safe_price': 0.6116, 'ft_order_side': 'sell', 'order_filled_timestamp': 1761973200000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 2000.9319659999999}, {'amount': 3270.0, 'safe_price': 0.6096, 'ft_order_side': 'buy', 'order_filled_timestamp': 1761974100000, 'ft_is_entry': False, 'ft_order_tag': 'exit_short', 'cost': 1994.388696}]",0.0,5,2025-11-01 05:15:00+00:00,2025-11-01 05:15:00+00:00
BNB/USDT:USDT,1993.602,1993.602,1.83,2025-11-01 03:45:00+00:00,2025-11-01 06:00:00+00:00,1089.4,1085.91,0.0005,0.0005,135,-0.004199896563559601,-8.37710865,exit_long,0.0,-1.0,0.0,-1.0,1084.51,1090.92,False,long,1.0,False,1761968700000,1761976800000,"[{'amount': 1.83, 'safe_price': 1089.4, 'ft_order_side': 'buy', 'order_filled_timestamp': 1761968700000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 1994.598801}, {'amount': 1.83, 'safe_price': 1085.91, 'ft_order_side': 'sell', 'order_filled_timestamp': 1761976800000, 'ft_is_entry': False, 'ft_order_tag': 'exit_long', 'cost': 1988.2089076500001}]",0.0,5,2025-11-01 06:00:00+00:00,2025-11-01 06:00:00+00:00
BNB/USDT:USDT,1998.0744,1998.0744,1.84,2025-11-01 06:00:00+00:00,2025-11-01 08:45:00+00:00,1085.91,1085.23,0.0005,0.0005,165,-0.0003825962726457806,-0.76407359,exit_short,2171.82,-1.0,2171.82,-1.0,1084.0,1088.54,False,short,1.0,True,1761976800000,1761986700000,"[{'amount': 1.84, 'safe_price': 1085.91, 'ft_order_side': 'sell', 'order_filled_timestamp': 1761976800000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 1999.0734372000002}, {'amount': 1.84, 'safe_price': 1085.23, 'ft_order_side': 'buy', 'order_filled_timestamp': 1761986700000, 'ft_is_entry': False, 'ft_order_tag': 'exit_short', 'cost': 1997.8216115999999}]",-0.017824793184000005,5,2025-11-01 08:45:00+00:00,2025-11-01 08:45:00+00:00
ADA/USDT:USDT,1999.488,1999.488,3280.0,2025-11-01 05:15:00+00:00,2025-11-01 09:00:00+00:00,0.6096,0.616,0.0005,0.0005,225,0.009432445235715476,18.86949109,exit_long,0.0,-1.0,0.0,-1.0,0.6066,0.6174000000000001,False,long,1.0,False,1761974100000,1761987600000,"[{'amount': 3280.0, 'safe_price': 0.6096, 'ft_order_side': 'buy', 'order_filled_timestamp': 1761974100000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 2000.487744}, {'amount': 3280.0, 'safe_price': 0.616, 'ft_order_side': 'sell', 'order_filled_timestamp': 1761987600000, 'ft_is_entry': False, 'ft_order_tag': 'exit_long', 'cost': 2021.4902399999999}]",-0.11252491328,5,2025-11-01 09:00:00+00:00,2025-11-01 09:00:00+00:00
