pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag,leverage,is_short,open_timestamp,close_timestamp,orders,funding_fees,weekday,close_dt,date
BNB/USDT:USDT,1998.1953,1998.1953,1.83,2025-11-01 16:00:00+00:00,2025-11-02 02:30:00+00:00,1091.91,1089.61,0.0005,0.0005,630,-0.0029563293479350355,-5.91027707,exit_long,0.0,-1.0,0.0,-1.0,1087.48,1096.75,False,long,1.0,False,1762012800000,1762050600000,"[{'amount': 1.83, 'safe_price': 1091.91, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762012800000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 1999.1943976500002}, {'amount': 1.83, 'safe_price': 1089.61, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762050600000, 'ft_is_entry': False, 'ft_order_tag': 'exit_long', 'cost': 1994.9832931499998}]",0.2948137345620001,6,2025-11-02 02:30:00+00:00,2025-11-02 02:30:00+00:00
BTC/USDT:USDT,1982.592,1982.592,0.018,2025-11-01 16:30:00+00:00,2025-11-02 02:30:00+00:00,110144.0,109953.1,0.0005,0.0005,600,0.0008163918072568468,1.61776258,roi,220288.0,-1.0,220288.0,-1.0,109803.5,110487.0,False,short,1.0,True,1762014600000,1762050600000,"[{'amount': 0.018, 'safe_price': 110144.0, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762014600000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 1983.5832959999998}, {'amount': 0.018, 'safe_price': 109953.1, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762050600000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 1980.1453778999999}]",0.16243648337870098,6,2025-11-02 02:30:00+00:00,2025-11-02 02:30:00+00:00
BNB/USDT:USDT,1993.9863,1993.9863,1.83,2025-11-02 02:30:00+00:00,2025-11-02 03:00:00+00:00,1089.61,1090.08,0.0005,0.0005,30,-0.001432278808616228,-2.85451635,exit_short,2179.22,-1.0,2179.22,-1.0,1088.12,1091.44,False,short,1.0,True,1762050600000,1762052400000,"[{'amount': 1.83, 'safe_price': 1089.61, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762050600000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 1994.9832931499998}, {'amount': 1.83, 'safe_price': 1090.08, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762052400000, 'ft_is_entry': False, 'ft_order_tag': 'exit_short', 'cost': 1995.8438231999999}]",0.0,6,2025-11-02 03:00:00+00:00,2025-11-02 03:00:00+00:00
BNB/USDT:USDT,1994.8464,1994.8464,1.83,2025-11-02 03:00:00+00:00,2025-11-02 03:30:00+00:00,1090.08,1088.75,0.0005,0.0005,30,-0.0022183747037386927,-4.42752945,exit_long,0.0,-1.0,0.0,-1.0,1088.12,1090.5,False,long,1.0,False,1762052400000,1762054200000,"[{'amount': 1.83, 'safe_price': 1090.08, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762052400000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 1995.8438231999999}, {'amount': 1.83, 'safe_price': 1088.75, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762054200000, 'ft_is_entry': False, 'ft_order_tag': 'exit_long', 'cost': 1993.40870625}]",0.0,6,2025-11-02 03:30:00+00:00,2025-11-02 03:30:00+00:00
BNB/USDT:USDT,1992.4125,1992.4125,1.83,2025-11-02 03:30:00+00:00,2025-11-02 04:30:00+00:00,1088.75,1090.07,0.0005,0.0005,60,-0.002214112796926592,-4.4092203,exit_short,2177.5,-1.0,2177.5,-1.0,1088.03,1094.64,False,short,1.0,True,1762054200000,1762057800000,"[{'amount': 1.83, 'safe_price': 1088.75, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762054200000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 1993.40870625}, {'amount': 1.83, 'safe_price': 1090.07, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762057800000, 'ft_is_entry': False, 'ft_order_tag': 'exit_short', 'cost': 1995.8255140499998}]",0.0,6,2025-11-02 04:30:00+00:00,2025-11-02 04:30:00+00:00
SOL/USDT:USDT,1998.612,1998.612,10.78,2025-11-02 00:30:00+00:00,2025-11-02 05:00:00+00:00,185.4,187.71,0.0005,0.0005,270,0.011447593355425846,22.8907371,exit_long,0.0,-1.0,0.0,-1.0,184.55,187.96,False,long,1.0,False,1762043400000,1762059600000,"[{'amount': 10.78, 'safe_price': 185.4, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762043400000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 1999.6113059999998}, {'amount': 10.78, 'safe_price': 187.71, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762059600000, 'ft_is_entry': False, 'ft_order_tag': 'exit_long', 'cost': 2024.5255568999999}]",0.0,6,2025-11-02 05:00:00+00:00,2025-11-02 05:00:00+00:00
BNB/USDT:USDT,1994.8281,1994.8281,1.83,2025-11-02 04:30:00+00:00,2025-11-02 05:30:00+00:00,1090.07,1091.17,0.0005,0.0005,60,8.600651649736334e-06,0.0171654,exit_long,0.0,-1.0,0.0,-1.0,1089.67,1094.64,False,long,1.0,False,1762057800000,1762061400000,"[{'amount': 1.83, 'safe_price': 1090.07, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762057800000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 1995.8255140499998}, {'amount': 1.83, 'safe_price': 1091.17, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762061400000, 'ft_is_entry': False, 'ft_order_tag': 'exit_long', 'cost': 1997.8395205500003}]",0.0,6,2025-11-02 05:30:00+00:00,2025-11-02 05:30:00+00:00
BNB/USDT:USDT,1996.8411,1996.8411,1.83,2025-11-02 05:30:00+00:00,2025-11-02 08:00:00+00:00,1091.17,1093.01,0.0005,0.0005,150,-0.0026884507257248593,-5.3657247,exit_short,2182.34,-1.0,2182.34,-1.0,1087.42,1094.54,False,short,1.0,True,1762061400000,1762070400000,"[{'amount': 1.83, 'safe_price': 1091.17, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762061400000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 1997.8395205500003}, {'amount': 1.83, 'safe_price': 1093.01, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762070400000, 'ft_is_entry': False, 'ft_order_tag': 'exit_short', 'cost': 2001.20840415}]",0.0,6,2025-11-02 08:00:00+00:00,2025-11-02 08:00:00+00:00
BNB/USDT:USDT,1989.2782,1989.2782,1.82,2025-11-02 08:00:00+00:00,2025-11-02 09:00:00+00:00,1093.01,1091.2,0.0005,0.0005,60,-0.0026538226298603563,-5.2818311,exit_long,0.0,-1.0,0.0,-1.0,1090.68,1094.0,False,long,1.0,False,1762070400000,1762074000000,"[{'amount': 1.82, 'safe_price': 1093.01, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762070400000, 'ft_is_entry': True, 'ft_order_tag': 'long', 'cost': 1990.2728390999998}, {'amount': 1.82, 'safe_price': 1091.2, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762074000000, 'ft_is_entry': False, 'ft_order_tag': 'exit_long', 'cost': 1986.976992}]",0.0,6,2025-11-02 09:00:00+00:00,2025-11-02 09:00:00+00:00
SOL/USDT:USDT,1999.1115,1999.1115,10.65,2025-11-02 05:00:00+00:00,2025-11-02 10:30:00+00:00,187.71,185.18,0.0005,0.0005,330,0.012519443914034348,25.01525042,exit_short,375.42,-1.0,184.47428999999997,-0.001,184.29,188.27,False,short,1.0,True,1762059600000,1762079400000,"[{'amount': 10.65, 'safe_price': 187.71, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762059600000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 2000.11105575}, {'amount': 10.65, 'safe_price': 185.18, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762079400000, 'ft_is_entry': False, 'ft_order_tag': 'exit_short', 'cost': 1973.1530835}]",0.05638966510042191,6,2025-11-02 10:30:00+00:00,2025-11-02 10:30:00+00:00
BNB/USDT:USDT,1996.896,1996.896,1.83,2025-11-02 09:00:00+00:00,2025-11-02 12:00:00+00:00,1091.2,1087.5,0.0005,0.0005,180,0.0023936546719107352,4.7774895,exit_short,2182.4,-1.0,2182.4,-1.0,1079.5,1092.84,False,short,1.0,True,1762074000000,1762084800000,"[{'amount': 1.83, 'safe_price': 1091.2, 'ft_order_side': 'sell', 'order_filled_timestamp': 1762074000000, 'ft_is_entry': True, 'ft_order_tag': 'short', 'cost': 1997.894448}, {'amount': 1.83, 'safe_price': 1087.5, 'ft_order_side': 'buy', 'order_filled_timestamp': 1762084800000, 'ft_is_entry': False, 'ft_order_tag': 'exit_short', 'cost': 1991.1200625}]",0.0,6,2025-11-02 12:00:00+00:00,2025-11-02 12:00:00+00:00
